set_id,predicted_finger_id,eligible_notes,hard_count,hard_percentage
bl_rate_q975__ni_k2_r2,R3,48125,5211,0.10828051948051948
bl_rate_q975__ni_k2_r2,R4,31856,4212,0.13221998995479659
bl_rate_q975__ni_k2_r2,R5,40324,5979,0.1482739807558774
bl_rate_q975__ni_k2_r2,NA,0,0,
bl_rate_q975__ni_k2_r4,L1,56961,11125,0.1953090711188357
bl_rate_q975__ni_k2_r4,L2,42151,7503,0.17800289435600578
bl_rate_q975__ni_k2_r4,L3,32568,5912,0.18152788012773274
bl_rate_q975__ni_k2_r4,L4,17383,3721,0.21405971351320255
bl_rate_q975__ni_k2_r4,L5,41112,8050,0.19580657715508853
bl_rate_q975__ni_k2_r4,R1,65498,13848,0.21142630309322422
bl_rate_q975__ni_k2_r4,R2,58395,10265,0.17578559808202757
bl_rate_q975__ni_k2_r4,R3,48125,8559,0.17784935064935065
bl_rate_q975__ni_k2_r4,R4,31856,6585,0.20671145153189352
bl_rate_q975__ni_k2_r4,R5,40324,8846,0.21937307806765202
bl_rate_q975__ni_k2_r4,NA,0,0,
bl_rate_q975__ni_k3_r1,L1,56961,2955,0.05187760046347501
bl_rate_q975__ni_k3_r1,L2,42151,1216,0.02884866313966454
bl_rate_q975__ni_k3_r1,L3,32568,938,0.028801277327437976
bl_rate_q975__ni_k3_r1,L4,17383,692,0.039809008801702815
bl_rate_q975__ni_k3_r1,L5,41112,1956,0.04757734967892586
bl_rate_q975__ni_k3_r1,R1,65498,4219,0.06441418058566674
bl_rate_q975__ni_k3_r1,R2,58395,2069,0.035431115677712136
bl_rate_q975__ni_k3_r1,R3,48125,1638,0.034036363636363635
bl_rate_q975__ni_k3_r1,R4,31856,1462,0.045894023103967854
bl_rate_q975__ni_k3_r1,R5,40324,2780,0.06894157325662137
bl_rate_q975__ni_k3_r1,NA,0,0,
bl_rate_q975__ni_k3_r2,L1,56961,3591,0.06304313477642598
bl_rate_q975__ni_k3_r2,L2,42151,1685,0.03997532680126213
bl_rate_q975__ni_k3_r2,L3,32568,1348,0.04139032178825841
bl_rate_q975__ni_k3_r2,L4,17383,959,0.05516884312259104
bl_rate_q975__ni_k3_r2,L5,41112,2399,0.05835279237205682
bl_rate_q975__ni_k3_r2,R1,65498,4920,0.07511679745946441
bl_rate_q975__ni_k3_r2,R2,58395,2648,0.0453463481462454
bl_rate_q975__ni_k3_r2,R3,48125,2147,0.044612987012987014
bl_rate_q975__ni_k3_r2,R4,31856,1855,0.05823078854846811
bl_rate_q975__ni_k3_r2,R5,40324,3254,0.08069635948814602
bl_rate_q975__ni_k3_r2,NA,0,0,
bl_rate_q975__ni_k3_r4,L1,56961,4693,0.08238970523691648
bl_rate_q975__ni_k3_r4,L2,42151,2582,0.061255960712675854
bl_rate_q975__ni_k3_r4,L3,32568,2030,0.06233112257430607
bl_rate_q975__ni_k3_r4,L4,17383,1429,0.08220675372490364
bl_rate_q975__ni_k3_r4,L5,41112,3235,0.0786874878381008
bl_rate_q975__ni_k3_r4,R1,65498,6209,0.09479678768817368
bl_rate_q975__ni_k3_r4,R2,58395,3696,0.06329309016182892
bl_rate_q975__ni_k3_r4,R3,48125,3150,0.06545454545454546
bl_rate_q975__ni_k3_r4,R4,31856,2584,0.08111501757910598
bl_rate_q975__ni_k3_r4,R5,40324,4091,0.10145322884634461
bl_rate_q975__ni_k3_r4,NA,0,0,
bl_rate_q975__ni_k5_r1,L1,56961,2401,0.04215164761854602
bl_rate_q975__ni_k5_r1,L2,42151,741,0.017579654100733078
bl_rate_q975__ni_k5_r1,L3,32568,584,0.017931712110046672
bl_rate_q975__ni_k5_r1,L4,17383,430,0.0247368118276477
bl_rate_q975__ni_k5_r1,L5,41112,1500,0.036485697606538234
bl_rate_q975__ni_k5_r1,R1,65498,3434,0.05242908180402455
bl_rate_q975__ni_k5_r1,R2,58395,1524,0.026098124839455433
bl_rate_q975__ni_k5_r1,R3,48125,1182,0.02456103896103896
bl_rate_q975__ni_k5_r1,R4,31856,1087,0.03412230035158212
bl_rate_q975__ni_k5_r1,R5,40324,2342,0.058079555599642896
bl_rate_q975__ni_k5_r1,NA,0,0,
bl_rate_q975__ni_k5_r2,L1,56961,2472,0.04339811449939432
bl_rate_q975__ni_k5_r2,L2,42151,795,0.018860762496737918
bl_rate_q975__ni_k5_r2,L3,32568,637,0.019559076394006388
bl_rate_q975__ni_k5_r2,L4,17383,464,0.02669274578611287
bl_rate_q975__ni_k5_r2,L5,41112,1547,0.0376289161315431
bl_rate_q975__ni_k5_r2,R1,65498,3516,0.05368102842834896
bl_rate_q975__ni_k5_r2,R2,58395,1584,0.027125610069355252
bl_rate_q975__ni_k5_r2,R3,48125,1241,0.025787012987012987
bl_rate_q975__ni_k5_r2,R4,31856,1131,0.03550351582119538
bl_rate_q975__ni_k5_r2,R5,40324,2387,0.05919551631782561
bl_rate_q975__ni_k5_r2,NA,0,0,
bl_rate_q975__ni_k5_r4,L1,56961,2577,0.045241481013324904
bl_rate_q975__ni_k5_r4,L2,42151,884,0.02097221892719034
bl_rate_q975__ni_k5_r4,L3,32568,723,0.022199705232129698
bl_rate_q975__ni_k5_r4,L4,17383,516,0.029684174193177242
bl_rate_q975__ni_k5_r4,L5,41112,1660,0.040377505351235646
bl_rate_q975__ni_k5_r4,R1,65498,3663,0.055925371767076855
bl_rate_q975__ni_k5_r4,R2,58395,1707,0.029231954790649883
bl_rate_q975__ni_k5_r4,R3,48125,1380,0.028675324675324677
bl_rate_q975__ni_k5_r4,R4,31856,1228,0.038548468106479154
bl_rate_q975__ni_k5_r4,R5,40324,2493,0.061824223787322684
bl_rate_q975__ni_k5_r4,NA,0,0,
bl_hmm_disagreement__ni_k2_r1,L1,56961,23038,0.4044521690279314
bl_hmm_disagreement__ni_k2_r1,L2,42151,33984,0.8062442172190458
bl_hmm_disagreement__ni_k2_r1,L3,32568,29706,0.9121223286661754
bl_hmm_disagreement__ni_k2_r1,L4,17383,16926,0.9737099464994535
bl_hmm_disagreement__ni_k2_r1,L5,41112,23054,0.5607608484140884
bl_hmm_disagreement__ni_k2_r1,R1,65498,31737,0.48454914653882564
bl_hmm_disagreement__ni_k2_r1,R2,58395,38755,0.6636698347461255
bl_hmm_disagreement__ni_k2_r1,R3,48125,40151,0.8343064935064936
bl_hmm_disagreement__ni_k2_r1,R4,31856,28866,0.9061401305876444
bl_hmm_disagreement__ni_k2_r1,R5,40324,20900,0.5183017557781966
bl_hmm_disagreement__ni_k2_r1,NA,0,0,
bl_hmm_disagreement__ni_k2_r2,L1,56961,24633,0.43245378416811503
bl_hmm_disagreement__ni_k2_r2,L2,42151,34340,0.8146900429408555
bl_hmm_disagreement__ni_k2_r2,L3,32568,29830,0.9159297469909113
bl_hmm_disagreement__ni_k2_r2,L4,17383,16963,0.9758384628660185
bl_hmm_disagreement__ni_k2_r2,L5,41112,23991,0.5835522475189726
bl_hmm_disagreement__ni_k2_r2,R1,65498,33402,0.5099697700693151
bl_hmm_disagreement__ni_k2_r2,R2,58395,39563,0.6775066358421098
bl_hmm_disagreement__ni_k2_r2,R3,48125,40450,0.8405194805194806
bl_hmm_disagreement__ni_k2_r2,R4,31856,29026,0.911162732295329
bl_hmm_disagreement__ni_k2_r2,R5,40324,21796,0.5405217736335681
bl_hmm_disagreement__ni_k2_r2,NA,0,0,
bl_hmm_disagreement__ni_k2_r4,L1,56961,27310,0.4794508523375643
bl_hmm_disagreement__ni_k2_r4,L2,42151,34963,0.8294702379540224
bl_hmm_disagreement__ni_k2_r4,L3,32568,30029,0.9220400393023827
bl_hmm_disagreement__ni_k2_r4,L4,17383,17004,0.9781970891100501
bl_hmm_disagreement__ni_k2_r4,L5,41112,25506,0.6204028021015762
bl_hmm_disagreement__ni_k2_r4,R1,65498,36189,0.5525206876545848
bl_hmm_disagreement__ni_k2_r4,R2,58395,40942,0.7011216713759739
bl_hmm_disagreement__ni_k2_r4,R3,48125,40975,0.8514285714285714
bl_hmm_disagreement__ni_k2_r4,R4,31856,29317,0.9202975891511803
bl_hmm_disagreement__ni_k2_r4,R5,40324,23358,0.5792580101180439
bl_hmm_disagreement__ni_k2_r4,NA,0,0,
bl_hmm_disagreement__ni_k3_r1,L1,56961,21717,0.3812608626955285
bl_hmm_disagreement__ni_k3_r1,L2,42151,33733,0.8002894356005789
bl_hmm_disagreement__ni_k3_r1,L3,32568,29602,0.9089290100712356
bl_hmm_disagreement__ni_k3_r1,L4,17383,16901,0.9722717597652879
bl_hmm_disagreement__ni_k3_r1,L5,41112,22295,0.54229908542518
bl_hmm_disagreement__ni_k3_r1,R1,65498,30259,0.4619835720174662
bl_hmm_disagreement__ni_k3_r1,R2,58395,38139,0.6531209863858207
bl_hmm_disagreement__ni_k3_r1,R3,48125,39898,0.8290493506493507
bl_hmm_disagreement__ni_k3_r1,R4,31856,28728,0.9018081366147664
bl_hmm_disagreement__ni_k3_r1,R5,40324,20143,0.4995288165856562
bl_hmm_disagreement__ni_k3_r1,NA,0,0,
bl_hmm_disagreement__ni_k3_r2,L1,56961,22168,0.3891785607696494
bl_hmm_disagreement__ni_k3_r2,L2,42151,33819,0.8023297193423644
bl_hmm_disagreement__ni_k3_r2,L3,32568,29639,0.9100650945713584
bl_hmm_disagreement__ni_k3_r2,L4,17383,16912,0.9729045619283208
bl_hmm_disagreement__ni_k3_r2,L5,41112,22535,0.5481367970422261
bl_hmm_disagreement__ni_k3_r2,R1,65498,30726,0.4691135607194113
bl_hmm_disagreement__ni_k3_r2,R2,58395,38348,0.6567000599366384
bl_hmm_disagreement__ni_k3_r2,R3,48125,39964,0.8304207792207792
bl_hmm_disagreement__ni_k3_r2,R4,31856,28773,0.9032207433450528
bl_hmm_disagreement__ni_k3_r2,R5,40324,20385,0.5055302053367722
bl_hmm_disagreement__ni_k3_r2,NA,0,0,
bl_hmm_disagreement__ni_k3_r4,L1,56961,22964,0.40315303453239937
bl_hmm_disagreement__ni_k3_r4,L2,42151,34013,0.8069322198761595
bl_hmm_disagreement__ni_k3_r4,L3,32568,29703,0.912030213706706
bl_hmm_disagreement__ni_k3_r4,L4,17383,16927,0.9737674739688201
bl_hmm_disagreement__ni_k3_r4,L5,41112,22967,0.5586446779529092
bl_hmm_disagreement__ni_k3_r4,R1,65498,31535,0.48146508290329476
bl_hmm_disagreement__ni_k3_r4,R2,58395,38731,0.6632588406541656
bl_hmm_disagreement__ni_k3_r4,R3,48125,40118,0.8336207792207793
bl_hmm_disagreement__ni_k3_r4,R4,31856,28855,0.905794826720241
bl_hmm_disagreement__ni_k3_r4,R5,40324,20853,0.5171361968058724
bl_hmm_disagreement__ni_k3_r4,NA,0,0,
bl_hmm_disagreement__ni_k5_r1,L1,56961,21360,0.37499341654816454
bl_hmm_disagreement__ni_k5_r1,L2,42151,33639,0.7980593580223482
bl_hmm_disagreement__ni_k5_r1,L3,32568,29577,0.9081613854089904
bl_hmm_disagreement__ni_k5_r1,L4,17383,16886,0.9714088477247886
bl_hmm_disagreement__ni_k5_r1,L5,41112,22039,0.5360721930336642
bl_hmm_disagreement__ni_k5_r1,R1,65498,29810,0.4551284008672021
bl_hmm_disagreement__ni_k5_r1,R2,58395,37964,0.6501241544652796
bl_hmm_disagreement__ni_k5_r1,R3,48125,39829,0.8276155844155845
bl_hmm_disagreement__ni_k5_r1,R4,31856,28693,0.9007094424912104
bl_hmm_disagreement__ni_k5_r1,R5,40324,19941,0.4945193929173693
bl_hmm_disagreement__ni_k5_r1,NA,0,0,
bl_hmm_disagreement__ni_k5_r2,L1,56961,21415,0.37595898948403295
bl_hmm_disagreement__ni_k5_r2,L2,42151,33651,0.7983440487770159
bl_hmm_disagreement__ni_k5_r2,L3,32568,29583,0.9083456153279292
bl_hmm_disagreement__ni_k5_r2,L4,17383,16887,0.9714663751941552
bl_hmm_disagreement__ni_k5_r2,L5,41112,22067,0.5367532593889862
bl_hmm_disagreement__ni_k5_r2,R1,65498,29859,0.4558765153134447
bl_hmm_disagreement__ni_k5_r2,R2,58395,37984,0.6504666495419128
bl_hmm_disagreement__ni_k5_r2,R3,48125,39838,0.8278025974025974
bl_hmm_disagreement__ni_k5_r2,R4,31856,28695,0.9007722250125565
bl_hmm_disagreement__ni_k5_r2,R5,40324,19963,0.4950649737129253
bl_hmm_disagreement__ni_k5_r2,NA,0,0,
bl_hmm_disagreement__ni_k5_r4,L1,56961,21483,0.3771527887501975
bl_hmm_disagreement__ni_k5_r4,L2,42151,33670,0.7987948091385733
bl_hmm_disagreement__ni_k5_r4,L3,32568,29592,0.9086219602063376
bl_hmm_disagreement__ni_k5_r4,L4,17383,16888,0.9715239026635218
bl_hmm_disagreement__ni_k5_r4,L5,41112,22125,0.538164039696439
bl_hmm_disagreement__ni_k5_r4,R1,65498,29955,0.45734220892240984
bl_hmm_disagreement__ni_k5_r4,R2,58395,38024,0.6511516396951794
bl_hmm_disagreement__ni_k5_r4,R3,48125,39860,0.8282597402597403
bl_hmm_disagreement__ni_k5_r4,R4,31856,28702,0.9009919638372677
bl_hmm_disagreement__ni_k5_r4,R5,40324,20033,0.4968009126078762
bl_hmm_disagreement__ni_k5_r4,NA,0,0,
bl_practical_or_rate995__ni_k2_r1,L1,56961,7823,0.13733958322360915
bl_practical_or_rate995__ni_k2_r1,L2,42151,5735,0.1360584565016251
bl_practical_or_rate995__ni_k2_r1,L3,32568,5389,0.16546917219356425
bl_practical_or_rate995__ni_k2_r1,L4,17383,4328,0.24897888741874244
bl_practical_or_rate995__ni_k2_r1,L5,41112,10165,0.24725141078030746
bl_practical_or_rate995__ni_k2_r1,R1,65498,6333,0.09668997526642036
bl_practical_or_rate995__ni_k2_r1,R2,58395,5654,0.0968233581642264
bl_practical_or_rate995__ni_k2_r1,R3,48125,5656,0.11752727272727273
bl_practical_or_rate995__ni_k2_r1,R4,31856,4880,0.1531893520843797
bl_practical_or_rate995__ni_k2_r1,R5,40324,6252,0.1550441424461859
bl_practical_or_rate995__ni_k2_r1,NA,0,0,
bl_practical_or_rate995__ni_k2_r2,L1,56961,9965,0.17494426010779304
bl_practical_or_rate995__ni_k2_r2,L2,42151,7268,0.17242770041042918
bl_practical_or_rate995__ni_k2_r2,L3,32568,6566,0.20160894129206583
bl_practical_or_rate995__ni_k2_r2,L4,17383,4970,0.2859115227521141
bl_practical_or_rate995__ni_k2_r2,L5,41112,11547,0.28086690017513133
bl_practical_or_rate995__ni_k2_r2,R1,65498,8980,0.1371034230052826
bl_practical_or_rate995__ni_k2_r2,R2,58395,7853,0.1344806918400548
bl_practical_or_rate995__ni_k2_r2,R3,48125,7422,0.15422337662337662
bl_practical_or_rate995__ni_k2_r2,R4,31856,6134,0.1925539929683576
bl_practical_or_rate995__ni_k2_r2,R5,40324,7792,0.19323479813510563
bl_practical_or_rate995__ni_k2_r2,NA,0,0,
bl_practical_or_rate995__ni_k2_r4,L1,56961,13586,0.23851407103105635
bl_practical_or_rate995__ni_k2_r4,L2,42151,9950,0.23605608407866954
bl_practical_or_rate995__ni_k2_r4,L3,32568,8601,0.26409358879882094
bl_practical_or_rate995__ni_k2_r4,L4,17383,6053,0.3482137720761664
bl_practical_or_rate995__ni_k2_r4,L5,41112,13845,0.33676298890834794
bl_practical_or_rate995__ni_k2_r4,R1,65498,13477,0.20576200800024427
bl_practical_or_rate995__ni_k2_r4,R2,58395,11585,0.1983902731398236
bl_practical_or_rate995__ni_k2_r4,R3,48125,10517,0.21853506493506494
bl_practical_or_rate995__ni_k2_r4,R4,31856,8295,0.26039050728277247
bl_practical_or_rate995__ni_k2_r4,R5,40324,10428,0.2586052970935423
bl_practical_or_rate995__ni_k2_r4,NA,0,0,
bl_practical_or_rate995__ni_k3_r1,L1,56961,6024,0.1057565702849318
bl_practical_or_rate995__ni_k3_r1,L2,42151,4502,0.1068064814595146
bl_practical_or_rate995__ni_k3_r1,L3,32568,4461,0.1369749447310243
bl_practical_or_rate995__ni_k3_r1,L4,17383,3803,0.21877696600126562
bl_practical_or_rate995__ni_k3_r1,L5,41112,9025,0.2195222805993384
bl_practical_or_rate995__ni_k3_r1,R1,65498,3827,0.05842926501572567
bl_practical_or_rate995__ni_k3_r1,R2,58395,3924,0.06719753403544824
bl_practical_or_rate995__ni_k3_r1,R3,48125,4235,0.088
bl_practical_or_rate995__ni_k3_r1,R4,31856,3783,0.1187531391260673
bl_practical_or_rate995__ni_k3_r1,R5,40324,4938,0.12245808947525047
bl_practical_or_rate995__ni_k3_r1,NA,0,0,
bl_practical_or_rate995__ni_k3_r2,L1,56961,6592,0.1157283053317182
bl_practical_or_rate995__ni_k3_r2,L2,42151,4909,0.11646224288866219
bl_practical_or_rate995__ni_k3_r2,L3,32568,4795,0.14723041021861952
bl_practical_or_rate995__ni_k3_r2,L4,17383,3996,0.22987976758902376
bl_practical_or_rate995__ni_k3_r2,L5,41112,9371,0.22793831484724655
bl_practical_or_rate995__ni_k3_r2,R1,65498,4516,0.0689486701884027
bl_practical_or_rate995__ni_k3_r2,R2,58395,4465,0.07646202585837829
bl_practical_or_rate995__ni_k3_r2,R3,48125,4693,0.09751688311688311
bl_practical_or_rate995__ni_k3_r2,R4,31856,4104,0.1288297338021095
bl_practical_or_rate995__ni_k3_r2,R5,40324,5356,0.1328241245908144
bl_practical_or_rate995__ni_k3_r2,NA,0,0,
bl_practical_or_rate995__ni_k3_r4,L1,56961,7613,0.13365285019574796
bl_practical_or_rate995__ni_k3_r4,L2,42151,5677,0.1346824511873977
bl_practical_or_rate995__ni_k3_r4,L3,32568,5368,0.1648243674772783
bl_practical_or_rate995__ni_k3_r4,L4,17383,4339,0.2496116895817753
bl_practical_or_rate995__ni_k3_r4,L5,41112,10038,0.2441622883829539
bl_practical_or_rate995__ni_k3_r4,R1,65498,5818,0.08882713975999267
bl_practical_or_rate995__ni_k3_r4,R2,58395,5467,0.09362102919770528
bl_practical_or_rate995__ni_k3_r4,R3,48125,5592,0.11619740259740259
bl_practical_or_rate995__ni_k3_r4,R4,31856,4756,0.14929683576092415
bl_practical_or_rate995__ni_k3_r4,R5,40324,6130,0.15201864894355718
bl_practical_or_rate995__ni_k3_r4,NA,0,0,
bl_practical_or_rate995__ni_k5_r1,L1,56961,5538,0.09722441670616738
bl_practical_or_rate995__ni_k5_r1,L2,42151,4114,0.09760148039192428
bl_practical_or_rate995__ni_k5_r1,L3,32568,4198,0.12889953328420536
bl_practical_or_rate995__ni_k5_r1,L4,17383,3626,0.20859460392337342
bl_practical_or_rate995__ni_k5_r1,L5,41112,8694,0.21147110332749564
bl_practical_or_rate995__ni_k5_r1,R1,65498,3074,0.046932730770405204
bl_practical_or_rate995__ni_k5_r1,R2,58395,3455,0.05916602448839798
bl_practical_or_rate995__ni_k5_r1,R3,48125,3848,0.07995844155844156
bl_practical_or_rate995__ni_k5_r1,R4,31856,3480,0.10924158714213963
bl_practical_or_rate995__ni_k5_r1,R5,40324,4566,0.11323281420493998
bl_practical_or_rate995__ni_k5_r1,NA,0,0,
bl_practical_or_rate995__ni_k5_r2,L1,56961,5602,0.09834799248608697
bl_practical_or_rate995__ni_k5_r2,L2,42151,4154,0.09855044957415007
bl_practical_or_rate995__ni_k5_r2,L3,32568,4242,0.13025055268975683
bl_practical_or_rate995__ni_k5_r2,L4,17383,3652,0.2100903181269056
bl_practical_or_rate995__ni_k5_r2,L5,41112,8727,0.21227378867483945
bl_practical_or_rate995__ni_k5_r2,R1,65498,3152,0.048123606827689396
bl_practical_or_rate995__ni_k5_r2,R2,58395,3510,0.06010788594913948
bl_practical_or_rate995__ni_k5_r2,R3,48125,3901,0.08105974025974026
bl_practical_or_rate995__ni_k5_r2,R4,31856,3513,0.11027749874434957
bl_practical_or_rate995__ni_k5_r2,R5,40324,4605,0.11419998016069835
bl_practical_or_rate995__ni_k5_r2,NA,0,0,
bl_practical_or_rate995__ni_k5_r4,L1,56961,5690,0.09989290918347642
bl_practical_or_rate995__ni_k5_r4,L2,42151,4226,0.10025859410215653
bl_practical_or_rate995__ni_k5_r4,L3,32568,4313,0.13243060673053303
bl_practical_or_rate995__ni_k5_r4,L4,17383,3683,0.2118736696772709
bl_practical_or_rate995__ni_k5_r4,L5,41112,8813,0.21436563533761432
bl_practical_or_rate995__ni_k5_r4,R1,65498,3294,0.05029161195761703
bl_practical_or_rate995__ni_k5_r4,R2,58395,3620,0.06199160887062249
bl_practical_or_rate995__ni_k5_r4,R3,48125,4024,0.08361558441558442
bl_practical_or_rate995__ni_k5_r4,R4,31856,3598,0.112945755901557
bl_practical_or_rate995__ni_k5_r4,R5,40324,4695,0.11643190159706378
bl_practical_or_rate995__ni_k5_r4,NA,0,0,
bl_practical_or_crossing__ni_k2_r1,L1,56961,6927,0.12160952230473482
bl_practical_or_crossing__ni_k2_r1,L2,42151,5577,0.13231002823183316
bl_practical_or_crossing__ni_k2_r1,L3,32568,5281,0.1621530336526652
bl_practical_or_crossing__ni_k2_r1,L4,17383,4216,0.24253581084968073
bl_practical_or_crossing__ni_k2_r1,L5,41112,9702,0.23598949211908932
bl_practical_or_crossing__ni_k2_r1,R1,65498,5332,0.08140706586460655
bl_practical_or_crossing__ni_k2_r1,R2,58395,5438,0.09312441133658704
bl_practical_or_crossing__ni_k2_r1,R3,48125,5375,0.11168831168831168
bl_practical_or_crossing__ni_k2_r1,R4,31856,4496,0.1411351079859367
bl_practical_or_crossing__ni_k2_r1,R5,40324,5288,0.13113778395000497
bl_practical_or_crossing__ni_k2_r1,NA,0,0,
bl_practical_or_crossing__ni_k2_r2,L1,56961,9117,0.16005688102385843
bl_practical_or_crossing__ni_k2_r2,L2,42151,7119,0.16889279020663803
bl_practical_or_crossing__ni_k2_r2,L3,32568,6464,0.19847703267010564
bl_practical_or_crossing__ni_k2_r2,L4,17383,4864,0.2798136109992521
bl_practical_or_crossing__ni_k2_r2,L5,41112,11107,0.2701644288772135
bl_practical_or_crossing__ni_k2_r2,R1,65498,8040,0.12275183975083209
bl_practical_or_crossing__ni_k2_r2,R2,58395,7647,0.1309529925507321
bl_practical_or_crossing__ni_k2_r2,R3,48125,7159,0.14875844155844156
bl_practical_or_crossing__ni_k2_r2,R4,31856,5779,0.18141009542943246
bl_practical_or_crossing__ni_k2_r2,R5,40324,6876,0.1705187977383196
bl_practical_or_crossing__ni_k2_r2,NA,0,0,
bl_practical_or_crossing__ni_k2_r4,L1,56961,12813,0.22494338231421498
bl_practical_or_crossing__ni_k2_r4,L2,42151,9819,0.23294821000688
bl_practical_or_crossing__ni_k2_r4,L3,32568,8512,0.2613608450012282
bl_practical_or_crossing__ni_k2_r4,L4,17383,5966,0.3432088822412702
bl_practical_or_crossing__ni_k2_r4,L5,41112,13441,0.32693617435298694
bl_practical_or_crossing__ni_k2_r4,R1,65498,12641,0.19299825948883936
bl_practical_or_crossing__ni_k2_r4,R2,58395,11397,0.19517081941947084
bl_practical_or_crossing__ni_k2_r4,R3,48125,10293,0.21388051948051948
bl_practical_or_crossing__ni_k2_r4,R4,31856,7988,0.2507533902561527
bl_practical_or_crossing__ni_k2_r4,R5,40324,9611,0.23834441027675826
bl_practical_or_crossing__ni_k2_r4,NA,0,0,
bl_practical_or_crossing__ni_k3_r1,L1,56961,5101,0.0895525008339039
bl_practical_or_crossing__ni_k3_r1,L2,42151,4343,0.10303432896016702
bl_practical_or_crossing__ni_k3_r1,L3,32568,4352,0.13362810120363547
bl_practical_or_crossing__ni_k3_r1,L4,17383,3687,0.2121037795547374
bl_practical_or_crossing__ni_k3_r1,L5,41112,8556,0.2081144191476941
bl_practical_or_crossing__ni_k3_r1,R1,65498,2794,0.04265779107759016
bl_practical_or_crossing__ni_k3_r1,R2,58395,3701,0.06337871393098725
bl_practical_or_crossing__ni_k3_r1,R3,48125,3945,0.08197402597402598
bl_practical_or_crossing__ni_k3_r1,R4,31856,3394,0.10654193872425917
bl_practical_or_crossing__ni_k3_r1,R5,40324,3959,0.09817974407300863
bl_practical_or_crossing__ni_k3_r1,NA,0,0,
bl_practical_or_crossing__ni_k3_r2,L1,56961,5679,0.09969979459630274
bl_practical_or_crossing__ni_k3_r2,L2,42151,4754,0.1127849873075372
bl_practical_or_crossing__ni_k3_r2,L3,32568,4686,0.14388356669123065
bl_practical_or_crossing__ni_k3_r2,L4,17383,3882,0.2233216360812288
bl_practical_or_crossing__ni_k3_r2,L5,41112,8906,0.21662774858921968
bl_practical_or_crossing__ni_k3_r2,R1,65498,3500,0.0534367461601881
bl_practical_or_crossing__ni_k3_r2,R2,58395,4250,0.07278020378457059
bl_practical_or_crossing__ni_k3_r2,R3,48125,4407,0.09157402597402597
bl_practical_or_crossing__ni_k3_r2,R4,31856,3720,0.1167754897036665
bl_practical_or_crossing__ni_k3_r2,R5,40324,4388,0.10881856958635056
bl_practical_or_crossing__ni_k3_r2,NA,0,0,
bl_practical_or_crossing__ni_k3_r4,L1,56961,6728,0.11811590386404733
bl_practical_or_crossing__ni_k3_r4,L2,42151,5527,0.1311238167540509
bl_practical_or_crossing__ni_k3_r4,L3,32568,5261,0.16153893392286908
bl_practical_or_crossing__ni_k3_r4,L4,17383,4235,0.24362883276764655
bl_practical_or_crossing__ni_k3_r4,L5,41112,9584,0.23311928390737496
bl_practical_or_crossing__ni_k3_r4,R1,65498,4831,0.07375797734281962
bl_practical_or_crossing__ni_k3_r4,R2,58395,5256,0.09000770613922425
bl_practical_or_crossing__ni_k3_r4,R3,48125,5321,0.11056623376623377
bl_practical_or_crossing__ni_k3_r4,R4,31856,4387,0.1377134605725766
bl_practical_or_crossing__ni_k3_r4,R5,40324,5190,0.1287074694970737
bl_practical_or_crossing__ni_k3_r4,NA,0,0,
bl_practical_or_crossing__ni_k5_r1,L1,56961,4609,0.08091501202577202
bl_practical_or_crossing__ni_k5_r1,L2,42151,3953,0.0937818794334654
bl_practical_or_crossing__ni_k5_r1,L3,32568,4089,0.1255526897568165
bl_practical_or_crossing__ni_k5_r1,L4,17383,3510,0.2019214174768452
bl_practical_or_crossing__ni_k5_r1,L5,41112,8220,0.19994162288382955
bl_practical_or_crossing__ni_k5_r1,R1,65498,2033,0.03103911569818926
bl_practical_or_crossing__ni_k5_r1,R2,58395,3230,0.055312954876273655
bl_practical_or_crossing__ni_k5_r1,R3,48125,3555,0.07387012987012986
bl_practical_or_crossing__ni_k5_r1,R4,31856,3086,0.09687343043696635
bl_practical_or_crossing__ni_k5_r1,R5,40324,3581,0.08880567404027379
bl_practical_or_crossing__ni_k5_r1,NA,0,0,
bl_practical_or_crossing__ni_k5_r2,L1,56961,4674,0.08205614367725286
bl_practical_or_crossing__ni_k5_r2,L2,42151,3993,0.0947308486156912
bl_practical_or_crossing__ni_k5_r2,L3,32568,4133,0.12690370916236796
bl_practical_or_crossing__ni_k5_r2,L4,17383,3536,0.20341713168037737
bl_practical_or_crossing__ni_k5_r2,L5,41112,8253,0.20074430823117337
bl_practical_or_crossing__ni_k5_r2,R1,65498,2112,0.0322452593972335
bl_practical_or_crossing__ni_k5_r2,R2,58395,3285,0.05625481633701516
bl_practical_or_crossing__ni_k5_r2,R3,48125,3608,0.07497142857142858
bl_practical_or_crossing__ni_k5_r2,R4,31856,3119,0.0979093420391763
bl_practical_or_crossing__ni_k5_r2,R5,40324,3623,0.08984723737724432
bl_practical_or_crossing__ni_k5_r2,NA,0,0,
bl_practical_or_crossing__ni_k5_r4,L1,56961,4763,0.08361861624620354
bl_practical_or_crossing__ni_k5_r4,L2,42151,4066,0.0964627173732533
bl_practical_or_crossing__ni_k5_r4,L3,32568,4204,0.1290837632031442
bl_practical_or_crossing__ni_k5_r4,L4,17383,3568,0.2052580107001093
bl_practical_or_crossing__ni_k5_r4,L5,41112,8339,0.20283615489394824
bl_practical_or_crossing__ni_k5_r4,R1,65498,2257,0.034459067452441296
